,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,CustomerDays,marital,education,MntTotal,MntRegularProds,AcceptedCmpOverall,ChildrenTotal,NumPurchasesTotal
1842,30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,49,2795,Together,Master,347,327,0,1,13
1844,26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,53,2279,Divorced,PhD,34,26,0,1,5
1845,69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,56,2541,Divorced,Graduation,992,935,0,1,24
1846,44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,48,2233,Single,Graduation,40,32,0,2,5
1847,60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,72,2702,Single,PhD,659,633,0,1,19
1848,49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,68,2230,Divorced,Graduation,39,39,0,1,4
1849,23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,33,2301,Single,2n Cycle,27,11,0,0,4
1850,33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,61,2841,Widow,Master,616,397,0,0,18
1851,72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,62,2318,Married,Graduation,1312,1109,1,0,19
1852,69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,69,2654,Together,PhD,982,925,0,1,24
1853,70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,45,2508,Divorced,Graduation,1550,1504,0,1,23
1854,70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,36,2781,Married,PhD,1795,1762,0,0,17
1855,30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,51,2219,Married,PhD,22,10,1,1,4
1856,50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,52,2231,Divorced,PhD,145,141,0,1,8
1857,62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,51,2565,Single,Master,838,730,1,1,22
1858,30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,35,2200,Single,PhD,28,28,0,0,5
1859,52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,36,2762,Single,Graduation,438,426,0,1,15
1860,44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,63,2320,Married,PhD,32,18,0,2,4
1862,76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,45,2452,Together,Graduation,790,760,0,2,21
1863,42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,38,2647,Married,Graduation,355,328,1,1,13
1866,31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,35,2677,Married,Graduation,67,62,0,1,5
1867,61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,52,2185,Divorced,Graduation,704,676,2,1,20
1868,69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,46,2193,Single,Graduation,758,715,0,0,10
1869,49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,71,2411,Divorced,Graduation,221,206,0,1,10
1870,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,42,2817,Together,Basic,44,8,1,1,4
1871,90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,66,2249,Single,PhD,1606,1527,1,0,14
1872,113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,75,2191,Single,PhD,274,271,0,0,27
1873,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,70,2540,Together,PhD,493,479,0,1,16
1874,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,56,2650,Married,PhD,64,60,0,2,5
1875,22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,37,2236,Single,Graduation,38,27,0,0,4
1876,73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,33,2262,Married,Master,386,375,0,0,14
1877,29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,49,2407,Divorced,Graduation,37,35,0,1,6
1878,45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,52,2314,Married,Graduation,297,288,1,1,12
1879,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,66,2573,Married,Graduation,923,870,0,0,13
1880,60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,49,2455,Married,PhD,952,876,0,1,24
1881,33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,34,2303,Together,Graduation,64,58,0,1,6
1882,35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,61,2626,Married,Graduation,41,36,0,0,4
1883,31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,40,2435,Married,Master,32,13,1,1,4
1884,92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,60,2229,Together,2n Cycle,1235,1207,0,0,21
1885,67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,50,2755,Single,Graduation,1383,1276,1,1,20
1886,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,49,2782,Together,Master,1549,1534,0,0,23
1887,77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,53,2835,Married,Graduation,1682,1549,2,1,15
1888,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,57,2679,Widow,PhD,1024,850,0,1,25
1889,57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,52,2833,Single,Graduation,279,142,2,1,16
1890,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,30,2657,Married,Graduation,67,49,0,0,5
1891,36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,39,2553,Single,PhD,40,33,0,1,6
1892,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,44,2653,Single,Graduation,119,101,0,0,7
1893,34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,55,2709,Together,PhD,19,17,0,2,3
1894,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,43,2166,Single,2n Cycle,47,24,0,1,5
1895,70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,48,2320,Married,2n Cycle,724,539,0,1,20
1896,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,64,2776,Single,Graduation,1649,1622,4,0,22
1897,77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,77,2430,Single,Master,1702,1669,1,0,25
1898,80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,61,2696,Single,Graduation,1169,1147,0,2,27
1899,22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,43,2456,Married,Master,19,14,0,1,4
1900,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,51,2742,Married,PhD,1148,1114,2,1,17
1902,64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,63,2752,Single,Graduation,1228,1120,0,0,18
1903,62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,55,2536,Married,Master,658,567,0,2,19
1904,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,46,2380,Married,PhD,90,89,0,2,6
1905,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,73,2433,Married,PhD,345,276,0,1,13
1906,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,38,2332,Married,Master,36,28,0,1,6
1907,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,52,2248,Married,Master,45,27,0,2,6
1908,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,69,2606,Married,Graduation,801,701,0,1,21
1909,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,45,2820,Together,2n Cycle,35,32,0,2,4
1910,54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,64,2635,Single,PhD,447,439,0,1,15
1911,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,71,2746,Widow,PhD,775,775,0,1,21
1912,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,61,2257,Married,Master,14,13,0,1,3
1913,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,47,2461,Married,Graduation,34,30,0,1,5
1914,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,36,2302,Married,PhD,1400,1288,3,0,21
1915,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,70,2690,Together,Graduation,39,35,0,1,4
1916,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,43,2850,Single,Graduation,36,30,0,1,4
1917,72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,36,2224,Married,Graduation,865,641,0,0,22
1918,34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,44,2812,Married,Master,121,80,0,1,7
1920,63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,38,2763,Married,Graduation,1028,883,0,0,18
1921,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,46,2168,Married,Master,801,786,0,1,21
1922,36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,52,2614,Single,Graduation,71,68,0,2,6
1923,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,66,2661,Together,Graduation,122,110,0,1,7
1924,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,80,2515,Single,PhD,151,145,0,0,8
1925,56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,44,2443,Married,Graduation,512,463,0,1,16
1928,61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,56,2377,Single,PhD,450,437,0,0,15
1929,76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,70,2216,Widow,PhD,1098,1066,0,0,16
1930,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,44,2322,Together,Graduation,19,18,0,1,4
1931,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,64,2774,Single,Graduation,350,323,1,1,13
1933,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,70,2212,Widow,PhD,122,106,0,2,7
1934,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,55,2520,Married,Master,923,834,0,1,23
1935,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,58,2514,Widow,PhD,1606,1446,3,0,14
1936,44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,42,2171,Married,Graduation,44,43,0,2,6
1937,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,68,2578,Single,Graduation,118,75,0,2,7
1938,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,54,2334,Divorced,Graduation,120,96,0,1,7
1940,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,48,2409,Together,Graduation,730,637,0,1,20
1941,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,57,2280,Together,Graduation,1117,1096,0,1,26
1942,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,71,2646,Widow,Graduation,1376,1323,1,0,20
1943,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,42,2316,Together,Master,1358,1345,2,0,20
1944,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,54,2659,Divorced,Graduation,956,930,1,1,14
1945,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,37,2255,Single,Graduation,32,20,1,1,4
1946,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,49,2703,Together,Graduation,303,288,0,2,12
1947,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,45,2607,Married,Graduation,384,334,0,1,14
1948,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,49,2393,Married,2n Cycle,180,162,0,2,9
1949,4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,51,2426,Married,Graduation,38,-283,0,1,25
1950,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,57,2855,Married,2n Cycle,523,470,0,0,16
1951,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,52,2441,Single,PhD,78,68,0,2,7
1952,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,41,2239,Married,Graduation,50,37,0,1,5
1953,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,36,2730,Single,Master,18,9,1,1,3
1954,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,36,2646,Married,Graduation,149,105,0,1,8
1955,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,46,2808,Divorced,PhD,90,79,0,1,6
1957,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,58,2543,Married,Master,118,96,0,1,7
1958,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,45,2661,Single,Graduation,388,361,0,2,14
1959,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,63,2711,Together,Graduation,19,16,0,1,3
1960,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,42,2667,Married,Graduation,221,179,0,2,10
1961,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,29,2531,Married,Graduation,276,159,0,0,11
1962,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,34,2410,Married,Graduation,118,89,0,1,7
1963,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,64,2236,Married,Graduation,392,341,0,1,14
1965,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,49,2617,Married,Master,153,132,0,1,8
1967,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,62,2246,Single,Graduation,1675,1659,2,1,15
1968,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,60,2597,Together,Graduation,20,15,0,2,4
1969,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,40,2196,Married,2n Cycle,747,685,3,0,21
1970,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,45,2828,Married,Graduation,851,807,1,0,15
1971,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,45,2710,Together,PhD,453,422,0,1,15
1972,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,47,2688,Married,PhD,390,367,1,1,14
1973,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,40,2337,Single,2n Cycle,264,197,0,1,11
1974,24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,50,2637,Single,Graduation,22,19,0,1,4
1975,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,53,2346,Divorced,PhD,13,13,0,1,3
1976,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,50,2820,Married,Graduation,93,71,0,1,7
1977,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,54,2176,Single,Graduation,16,16,0,0,3
1978,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,48,2443,Single,Master,84,76,0,2,6
1979,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,43,2393,Married,Graduation,50,48,0,1,5
1980,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,50,2739,Married,Graduation,1384,1304,0,1,20
1981,41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,56,2660,Divorced,Graduation,350,259,1,1,13
1982,68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,61,2444,Divorced,PhD,263,243,0,1,11
1983,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,54,2278,Together,PhD,712,677,0,1,20
1985,39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,34,2659,Single,Graduation,153,141,0,1,8
1987,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,39,2677,Married,Basic,809,779,0,0,21
1988,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,62,2850,Single,Graduation,1614,1573,0,0,24
1989,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,45,2616,Married,2n Cycle,17,11,0,2,3
1990,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,37,2644,Married,Graduation,56,46,0,0,5
1991,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,53,2599,Together,Graduation,34,31,0,2,5
1992,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,69,2250,Divorced,Graduation,19,17,0,2,4
1993,30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,48,2801,Together,Graduation,16,10,0,3,3
1994,28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,42,2296,Together,Graduation,65,52,0,1,6
1995,43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,38,2609,Married,Master,64,49,0,1,5
1996,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,64,2318,Married,Graduation,260,255,0,2,11
1997,77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,68,2303,Married,Master,1164,1153,0,1,17
1998,71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,55,2657,Married,PhD,1101,897,0,1,26
1999,32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,41,2285,Married,Master,43,40,0,1,6
2000,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,55,2633,Together,Graduation,17,9,0,2,3
2001,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,67,2414,Divorced,Graduation,34,22,0,0,4
2002,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,71,2819,Together,Master,832,790,1,1,22
2003,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,35,2856,Together,2n Cycle,66,32,0,1,6
2004,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,73,2635,Widow,PhD,894,858,1,1,23
2005,67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,65,2374,Married,Graduation,725,582,0,1,20
2006,17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,44,2388,Married,Graduation,44,43,0,1,6
2007,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,45,2585,Together,Graduation,1028,796,0,1,25
2008,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,36,2433,Married,Graduation,269,124,1,1,11
2009,60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,70,2365,Together,Graduation,354,316,0,1,13
2010,75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,43,2792,Married,Graduation,1048,987,0,2,25
2011,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,69,2552,Single,Graduation,615,591,0,1,18
2012,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,36,2617,Married,Graduation,67,55,0,1,5
2013,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,38,2665,Together,Graduation,1587,1509,1,0,23
2014,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,29,2582,Single,Graduation,543,394,0,0,17
2016,29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,39,2371,Married,Graduation,42,40,0,1,5
2017,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,41,2369,Married,Master,47,44,0,1,5
2018,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,49,2815,Married,Graduation,351,235,0,1,13
2019,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,50,2370,Single,Graduation,180,137,0,1,9
2020,53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,61,2179,Married,Graduation,151,144,0,1,8
2021,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,47,2450,Married,Graduation,1177,1143,2,0,27
2022,76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,50,2840,Single,Graduation,1517,1459,0,1,12
2023,81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,73,2343,Married,2n Cycle,1182,1156,0,0,21
2024,32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,69,2636,Married,Graduation,38,33,0,2,4
2025,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,45,2439,Single,Graduation,432,337,1,2,15
2026,76320.0,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,61,2166,Widow,Graduation,897,862,0,1,13
2027,36927.0,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,65,2186,Single,Master,67,63,0,2,6
2028,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,67,2162,Together,Graduation,39,24,0,2,4
2029,23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,55,2626,Single,Graduation,90,51,0,0,6
2030,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,47,2790,Divorced,Graduation,1584,1553,0,1,24
2031,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,44,2502,Divorced,PhD,901,768,0,1,23
2032,59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,70,2699,Married,Graduation,892,696,0,1,23
2033,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,51,2343,Together,Graduation,123,109,0,1,7
2034,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,38,2406,Together,PhD,1114,984,0,0,16
2035,42554.0,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,42,2692,Together,Graduation,41,41,0,2,5
2036,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,46,2845,Married,Graduation,1163,1152,0,1,27
2037,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,69,2698,Widow,Graduation,886,779,0,1,13
2038,42192.0,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,72,2455,Married,Graduation,93,86,0,0,6
2039,77610.0,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,68,2767,Married,PhD,1664,1648,0,1,15
2040,31761.0,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,36,2244,Married,Graduation,70,42,0,1,7
2041,34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,41,2412,Together,Graduation,37,26,0,1,4
2042,54591.0,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,71,2487,Together,Graduation,495,471,0,1,16
2043,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,64,2345,Married,Graduation,682,649,0,1,19
2044,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,51,2446,Married,Graduation,28,19,0,1,4
